query_video_path,edit_text,target_video_path,top1,top2,top3
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_65_74.mp4,Type instead.,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_129_138.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_144_153.mp4",/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_129-988_137-988.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_129-988_137-988.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_144-721_152-721.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_129-988_137-988.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_144-721_152-721.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_144_153.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_226_235.mp4,Pick it up.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_198_207.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_209-221_217-221.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_209-221_217-221.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_226-321_234-321.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_209-221_217-221.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_226-321_234-321.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_198_207.mp4,Place it down.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_226_235.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_175-588_183-588.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_175-588_183-588.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_67-221_75-221.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_175-588_183-588.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_67-221_75-221.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24/d0b0a1c5-d1a5-4cdb-8f15-c12d3c57cc24_65-354_73-354.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_0_5.mp4,Pick up the tool instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_61_70.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_227-567_235-567.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_227-567_235-567.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_225-601_233-601.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_227-567_235-567.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_225-601_233-601.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_19-967_27-967.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_61_70.mp4,Use both hands to remove the screw.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_0_5.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_27-467_35-467.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_27-467_35-467.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_225-601_233-601.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_27-467_35-467.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_225-601_233-601.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/a4528822-10e4-4e2d-8912-f6638d14572d/a4528822-10e4-4e2d-8912-f6638d14572d_45-833_53-833.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_0_5.mp4,Stir the paint.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_297_306.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_381-854_389-854.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_381-854_389-854.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_386-921_394-921.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_381-854_389-854.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_386-921_394-921.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_207-654_215-654.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_297_306.mp4,Walk around instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_0_5.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_15-788_23-788.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_15-788_23-788.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_446-654_454-654.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_15-788_23-788.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/752dd54d-7835-475a-bccd-931fcf1e9655/752dd54d-7835-475a-bccd-931fcf1e9655_446-654_454-654.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_970_979.mp4,Stop walking.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_949_958.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_1019-333_1027-333.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_1019-333_1027-333.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_1013-6_1021-6.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_1019-333_1027-333.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_1013-6_1021-6.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_1042-167_1050-167.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_949_958.mp4,Shift it to the other hand while walking.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_970_979.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_1027-967_1035-967.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_1027-967_1035-967.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_1019-333_1027-333.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_1027-967_1035-967.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_1019-333_1027-333.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/94afcdb9-fa91-41a2-8949-64a1a2327f4d/94afcdb9-fa91-41a2-8949-64a1a2327f4d_970-367_978-367.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_373_382.mp4,Hold it instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1468_1477.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1412-261_1420-261.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1412-261_1420-261.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1468_1477.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1412-261_1420-261.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1468_1477.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1413-282_1421-282.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_421_430.mp4,Wipe it instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_0_7.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1202-153_1210-153.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1202-153_1210-153.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1353-238_1361-238.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1202-153_1210-153.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1353-238_1361-238.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1245-133_1253-133.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_0_7.mp4,Touch it instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_421_430.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1468_1477.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1468_1477.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_373_382.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1468_1477.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_373_382.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_0-0_6-219.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1468_1477.mp4,Put it aside.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_373_382.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_373_382.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_373_382.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1353-238_1361-238.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_373_382.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a/fb02682a-1e0e-49ee-a0f4-0df7f5fbe98a_1353-238_1361-238.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/453dc4a1-57b2-4803-9156-cf30016c3a79/453dc4a1-57b2-4803-9156-cf30016c3a79_3271_3280.mp4,Look around instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/453dc4a1-57b2-4803-9156-cf30016c3a79/453dc4a1-57b2-4803-9156-cf30016c3a79_119_128.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/453dc4a1-57b2-4803-9156-cf30016c3a79/453dc4a1-57b2-4803-9156-cf30016c3a79_119_128.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/453dc4a1-57b2-4803-9156-cf30016c3a79/453dc4a1-57b2-4803-9156-cf30016c3a79_119_128.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/453dc4a1-57b2-4803-9156-cf30016c3a79/453dc4a1-57b2-4803-9156-cf30016c3a79_134-333_142-333.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/453dc4a1-57b2-4803-9156-cf30016c3a79/453dc4a1-57b2-4803-9156-cf30016c3a79_119_128.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/453dc4a1-57b2-4803-9156-cf30016c3a79/453dc4a1-57b2-4803-9156-cf30016c3a79_134-333_142-333.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/453dc4a1-57b2-4803-9156-cf30016c3a79/453dc4a1-57b2-4803-9156-cf30016c3a79_521-267_529-267.mp4"
